"","Item_Identifier","Outlet_Identifier","Iten_Outlet_Sales"
"4426","FDH46","OUT017",1435.4648
"4427","FDV31","OUT013",2205.4625
"4428","NCT41","OUT027",2200.13693860305
"4429","FDE22","OUT027",2200.13693860305
"4430","FDC26","OUT045",1519.57753333333
"4431","DRF51","OUT017",834.9132
"4432","NCY53","OUT019",2200.13693860305
"4433","FDY21","OUT017",4255.57166666667
"4434","FDL27","OUT013",1291.652
"4435","FDZ34","OUT049",4827.05
"4436","NCF43","OUT010",2200.13693860305
"4437","FDC21","OUT035",1736.4064
"4438","FDL26","OUT013",4050.7272
"4439","FDT25","OUT010",2200.13693860305
"4440","NCR30","OUT046",671.1264
"4441","DRL23","OUT019",2200.13693860305
"4442","NCR05","OUT049",2341.21912
"4443","NCE19","OUT018",2200.13693860305
"4444","FDY07","OUT035",700.58805
"4445","FDB10","OUT017",3072.667
"4446","FDP57","OUT013",1676.98375
"4447","FDU48","OUT019",263.6568
"4448","FDH48","OUT035",1190.1175
"4449","FDO33","OUT035",2200.13693860305
"4450","NCU29","OUT045",3515.424
"4451","FDW35","OUT046",681.61275
"4452","FDH05","OUT010",2200.13693860305
"4453","FDP26","OUT049",1149.8366
"4454","DRG27","OUT035",663.358733333333
"4455","FDQ33","OUT046",4213.1824
"4456","FDH20","OUT010",2200.13693860305
"4457","FDV14","OUT046",966.7416
"4458","DRD01","OUT046",801.2903
"4459","NCI17","OUT049",1592.9265
"4460","FDF39","OUT010",2200.13693860305
"4461","FDX37","OUT046",1672.8225
"4462","NCX17","OUT035",2213.785
"4463","FDN03","OUT013",2503.408
"4464","NCS41","OUT010",2200.13693860305
"4465","FDH34","OUT045",4272.4386
"4466","NCX53","OUT018",2200.13693860305
"4467","FDY31","OUT046",2236.55536
"4468","FDD20","OUT017",2490.092
"4469","FDE51","OUT045",524.15105
"4470","FDV27","OUT046",1195.4439
"4471","FDF16","OUT035",2483.16768
"4472","FDZ02","OUT049",587.2356
"4473","NCK05","OUT045",995.371
"4474","FDM12","OUT027",2200.13693860305
"4475","NCA05","OUT018",2200.13693860305
"4476","FDX33","OUT045",2342.68388
"4477","FDM25","OUT049",2812.3392
"4478","FDE41","OUT018",2200.13693860305
"4479","FDW14","OUT045",1700.7861
"4480","NCD30","OUT046",1565.9616
"4481","FDB23","OUT010",451.4124
"4482","FDF45","OUT046",1406.1696
"4483","FDW20","OUT017",2525.0465
"4484","FDF47","OUT045",2524.21425
"4485","NCR05","OUT019",2200.13693860305
"4486","DRB01","OUT046",1992.4065
"4487","FDE36","OUT013",4094.67
"4488","FDU56","OUT049",1844.266
"4489","FDB23","OUT049",5116.0072
"4490","FDN48","OUT049",1837.608
"4491","FDS43","OUT013",2376.906
"4492","NCN05","OUT013",2526.711
"4493","NCL53","OUT049",3223.27096
"4494","FDL56","OUT046",1599.02966666667
"4495","FDH17","OUT018",2200.13693860305
"4496","FDP37","OUT046",2484.32173333333
"4497","FDG09","OUT019",563.2668
"4498","FDA55","OUT045",5369.0112
"4499","FDX31","OUT049",4019.56776
"4500","FDJ41","OUT045",3597.81675
"4501","DRC24","OUT045",3383.5956
"4502","FDQ21","OUT035",2278.10128
"4503","NCT54","OUT045",952.094
"4504","FDH08","OUT049",3330.6645
"4505","FDY38","OUT018",2200.13693860305
"4506","DRM11","OUT010",2200.13693860305
"4507","FDG32","OUT049",2624.05096
"4508","NCH18","OUT046",2293.0152
"4509","FDI20","OUT035",4854.3478
"4510","FDA33","OUT018",2200.13693860305
"4511","FDN45","OUT013",3281.0624
"4512","FDT45","OUT010",2200.13693860305
"4513","FDR32","OUT035",3939.37215
"4514","FDA48","OUT017",4323.3723
"4515","FDN23","OUT017",2670.65696
"4516","NCR18","OUT035",653.371733333333
"4517","FDD45","OUT046",1796.3284
"4518","FDI22","OUT018",2200.13693860305
"4519","FDT09","OUT013",2175.1686
"4520","DRC24","OUT027",2200.13693860305
"4521","FDT39","OUT046",2607.10635
"4522","FDX28","OUT045",1388.8588
"4523","FDA50","OUT018",2200.13693860305
"4524","FDT33","OUT027",2200.13693860305
"4525","FDQ60","OUT049",2200.13693860305
"4526","NCM19","OUT018",2200.13693860305
"4527","FDF40","OUT046",3486.1288
"4528","NCI30","OUT035",2463.46
"4529","FDK34","OUT049",3277.4005
"4530","FDA38","OUT027",2200.13693860305
"4531","FDT02","OUT045",482.261133333333
"4532","FDC11","OUT017",1382.8666
"4533","FDD08","OUT046",721.0614
"4534","NCS29","OUT046",4107.3202
"4535","DRI03","OUT010",708.4112
"4536","FDK48","OUT035",1429.4726
"4537","FDM52","OUT049",2771.3925
"4538","FDP49","OUT035",773.6596
"4539","DRA24","OUT046",2497.7487
"4540","NCJ43","OUT049",1918.8356
"4541","FDE11","OUT045",4164.579
"4542","FDP01","OUT049",1600.9161
"4543","FDQ59","OUT018",2200.13693860305
"4544","FDA43","OUT019",585.2382
"4545","FDL14","OUT017",2440.8228
"4546","FDV50","OUT010",2200.13693860305
"4547","FDT01","OUT027",2200.13693860305
"4548","NCC42","OUT035",1966.7732
"4549","FDO28","OUT046",1606.79733333333
"4550","FDD32","OUT019",2200.13693860305
"4551","FDV45","OUT035",2910.2118
"4552","NCW17","OUT019",2200.13693860305
"4553","NCJ17","OUT027",2200.13693860305
"4554","NCF18","OUT049",3068.0064
"4555","FDP01","OUT045",1600.9161
"4556","FDH24","OUT045",2671.1896
"4557","FDI38","OUT027",2200.13693860305
"4558","FDX03","OUT035",603.658666666667
"4559","FDY28","OUT046",3900.42285
"4560","FDN34","OUT018",2200.13693860305
"4561","FDJ02","OUT045",1765.7016
"4562","FDW40","OUT019",142.4812
"4563","FDX03","OUT017",603.658666666667
"4564","FDE17","OUT027",2200.13693860305
"4565","FDT58","OUT046",2013.3792
"4566","FDI38","OUT013",4710.70145
"4567","FDW22","OUT035",5764.4964
"4568","FDS15","OUT027",2200.13693860305
"4569","NCX06","OUT013",3621.952
"4570","DRK47","OUT035",3254.26395
"4571","FDC23","OUT027",2200.13693860305
"4572","FDM56","OUT010",218.3824
"4573","FDP21","OUT046",4727.18
"4574","FDP58","OUT046",3614.2953
"4575","FDA27","OUT019",2200.13693860305
"4576","FDK41","OUT019",2200.13693860305
"4577","NCH42","OUT046",5053.422
"4578","FDG29","OUT045",545.2902
"4579","FDW15","OUT018",2200.13693860305
"4580","FDD28","OUT018",2200.13693860305
"4581","FDQ37","OUT049",5166.608
"4582","FDC23","OUT035",2200.13693860305
"4583","FDV13","OUT035",1010.6844
"4584","FDK33","OUT046",4261.12
"4585","FDO33","OUT013",2200.13693860305
"4586","FDN21","OUT017",2175.1686
"4587","NCW06","OUT027",2200.13693860305
"4588","FDI38","OUT035",4710.70145
"4589","FDC21","OUT027",2200.13693860305
"4590","NCS05","OUT046",2119.9072
"4591","NCN53","OUT049",482.261133333333
"4592","FDV40","OUT010",2200.13693860305
"4593","FDG60","OUT017",4042.7376
"4594","NCY30","OUT027",2200.13693860305
"4595","FDM40","OUT045",1938.1438
"4596","NCO30","OUT046",2682.90768
"4597","FDK10","OUT046",1318.284
"4598","FDM36","OUT045",2345.21392
"4599","FDN10","OUT013",1185.124
"4600","FDM46","OUT018",2200.13693860305
"4601","FDX50","OUT049",1282.06448
"4602","FDP33","OUT045",4175.8976
"4603","FDO12","OUT045",3523.4136
"4604","FDC28","OUT013",1483.18046666667
"4605","FDO31","OUT045",1438.128
"4606","FDX45","OUT035",2221.7746
"4607","FDV21","OUT049",3880.2824
"4608","FDH04","OUT049",1312.9576
"4609","NCG54","OUT013",4021.0991
"4610","FDO13","OUT046",2096.77065
"4611","FDA09","OUT027",2200.13693860305
"4612","FDC38","OUT017",2053.6601
"4613","NCO42","OUT046",2515.22595
"4614","FDL45","OUT049",2419.96106666667
"4615","NCK31","OUT013",666.4658
"4616","FDM39","OUT017",4029.7545
"4617","FDC22","OUT010",2200.13693860305
"4618","FDF46","OUT046",1190.22846666667
"4619","FDQ37","OUT045",5166.608
"4620","FDH41","OUT010",430.1068
"4621","FDQ04","OUT046",701.7532
"4622","NCQ02","OUT027",2200.13693860305
"4623","FDJ57","OUT027",2200.13693860305
"4624","NCE07","OUT049",1772.6925
"4625","FDE56","OUT013",1300.3074
"4626","FDI20","OUT049",4854.3478
"4627","FDK36","OUT018",2200.13693860305
"4628","FDP08","OUT027",2200.13693860305
"4629","FDF44","OUT017",3088.42426666667
"4630","NCU53","OUT017",1934.149
"4631","FDF47","OUT035",2524.21425
"4632","FDS55","OUT010",296.9468
"4633","FDZ52","OUT010",2200.13693860305
"4634","FDL04","OUT018",2200.13693860305
"4635","NCM26","OUT035",2909.546
"4636","FDX43","OUT049",1872.5625
"4637","FDP52","OUT049",4594.02
"4638","DRK49","OUT045",544.22492
"4639","FDE38","OUT013",2818.3314
"4640","DRF13","OUT035",2989.97464
"4641","FDK41","OUT010",2200.13693860305
"4642","FDJ04","OUT027",2200.13693860305
"4643","FDZ44","OUT018",2200.13693860305
"4644","FDS11","OUT013",3914.904
"4645","FDA55","OUT049",5369.0112
"4646","NCW53","OUT046",2357.09845
"4647","FDB49","OUT027",2200.13693860305
"4648","FDD23","OUT017",3648.2511
"4649","NCV42","OUT045",1989.4104
"4650","NCZ29","OUT018",2200.13693860305
"4651","FDQ26","OUT013",794.03308
"4652","FDV08","OUT017",566.2629
"4653","FDC53","OUT049",1379.5376
"4654","FDV58","OUT010",2200.13693860305
"4655","NCP02","OUT019",296.281
"4656","DRI37","OUT045",585.904
"4657","FDQ12","OUT049",2220.443
"4658","FDE33","OUT046",1571.288
"4659","FDX27","OUT045",1575.72666666667
"4660","FDM22","OUT017",1225.072
"4661","NCH30","OUT019",113.186
"4662","FDC04","OUT017",2658.5394
"4663","FDO38","OUT046",1012.6818
"4664","FDV52","OUT027",2200.13693860305
"4665","FDB32","OUT013",2065.3116
"4666","FDV43","OUT018",2200.13693860305
"4667","FDI24","OUT018",2200.13693860305
"4668","FDR40","OUT017",1329.2697
"4669","FDW02","OUT049",2920.64266666667
"4670","FDE44","OUT049",798.16104
"4671","FDL38","OUT046",1665.38773333333
"4672","NCT54","OUT010",2200.13693860305
"4673","DRJ39","OUT010",2200.13693860305
"4674","FDW55","OUT049",4897.18093333333
"4675","DRF13","OUT019",2200.13693860305
"4676","NCW17","OUT049",3212.485
"4677","FDP13","OUT035",878.856
"4678","FDS08","OUT018",2200.13693860305
"4679","NCP17","OUT035",1182.4608
"4680","NCO53","OUT035",2572.6512
"4681","FDH19","OUT045",2432.8332
"4682","FDJ04","OUT017",1611.76864
"4683","FDG10","OUT049",572.588
"4684","FDA40","OUT010",2200.13693860305
"4685","FDI53","OUT045",1826.06746666667
"4686","FDU09","OUT010",2200.13693860305
"4687","FDK60","OUT045",1620.11333333333
"4688","FDR43","OUT017",446.7518
"4689","FDW22","OUT017",5764.4964
"4690","DRP47","OUT010",2200.13693860305
"4691","DRG48","OUT010",2200.13693860305
"4692","FDA14","OUT035",1684.474
"4693","FDU49","OUT013",1846.48533333333
"4694","FDK28","OUT045",7343.4411
"4695","FDT19","OUT046",3750.67333333333
"4696","NCQ42","OUT045",1949.90626666667
"4697","FDD03","OUT045",2679.845
"4698","NCM53","OUT013",1544.656
"4699","NCX53","OUT045",3545.385
"4700","FDV14","OUT027",2200.13693860305
"4701","NCZ54","OUT017",4711.2008
"4702","FDB39","OUT013",810.9444
"4703","DRC24","OUT046",3383.5956
"4704","FDY36","OUT013",1299.9745
"4705","FDN01","OUT035",2176.05633333333
"4706","DRH25","OUT046",778.986
"4707","FDV08","OUT046",566.2629
"4708","NCP53","OUT049",3684.2043
"4709","FDU52","OUT010",312.926
"4710","NCI42","OUT045",2448.64595
"4711","FDZ14","OUT035",1817.634
"4712","FDF11","OUT046",3124.5994
"4713","FDQ13","OUT018",2200.13693860305
"4714","FDO32","OUT010",2200.13693860305
"4715","DRJ37","OUT018",2200.13693860305
"4716","FDY43","OUT046",2200.13693860305
"4717","NCT41","OUT017",2466.789
"4718","NCV17","OUT045",2885.5772
"4719","FDM04","OUT027",2200.13693860305
"4720","DRB48","OUT018",2200.13693860305
"4721","FDM24","OUT013",2304.83315
"4722","FDT37","OUT049",4526.27485
"4723","NCO05","OUT010",2200.13693860305
"4724","FDL13","OUT046",2971.1325
"4725","FDL15","OUT017",1829.6184
"4726","FDB11","OUT018",2200.13693860305
"4727","FDL14","OUT019",311.5944
"4728","FDY10","OUT019",2200.13693860305
"4729","FDJ40","OUT049",2183.824
"4730","NCW18","OUT046",4345.45466666667
"4731","NCY06","OUT013",2653.43493333333
"4732","DRE13","OUT018",2200.13693860305
"4733","FDA26","OUT045",4271.4399
"4734","NCE19","OUT010",218.3824
"4735","FDE33","OUT035",1571.288
"4736","DRL59","OUT027",2200.13693860305
"4737","FDY07","OUT046",700.58805
"4738","FDF57","OUT018",2200.13693860305
"4739","FDM58","OUT035",2404.8696
"4740","FDP26","OUT027",2200.13693860305
"4741","FDY32","OUT046",3914.904
"4742","FDD51","OUT010",90.5488
"4743","FDU22","OUT018",2200.13693860305
"4744","FDZ49","OUT018",2200.13693860305
"4745","NCI42","OUT017",2448.64595
"4746","FDT04","OUT027",2200.13693860305
"4747","NCU41","OUT045",3917.2343
"4748","FDS56","OUT045",4197.2032
"4749","NCN42","OUT017",3188.07233333333
"4750","FDK34","OUT046",3277.4005
"4751","FDB03","OUT017",3485.1301
"4752","DRJ25","OUT035",1215.30693333333
"4753","FDT25","OUT027",2200.13693860305
"4754","FDN20","OUT013",3032.0532
"4755","FDP09","OUT013",4353.9991
"4756","FDM20","OUT019",2200.13693860305
"4757","NCG55","OUT046",2443.04213333333
"4758","NCP14","OUT045",2456.4691
"4759","NCH06","OUT046",3325.671
"4760","FDV52","OUT013",1856.08395
"4761","NCL07","OUT035",479.376
"4762","DRJ11","OUT027",2200.13693860305
"4763","DRO59","OUT013",1366.2216
"4764","FDW15","OUT010",2200.13693860305
"4765","NCQ30","OUT035",1137.1864
"4766","NCN54","OUT019",2200.13693860305
"4767","FDY01","OUT027",2200.13693860305
"4768","FDX39","OUT035",4432.2306
"4769","FDH53","OUT027",2200.13693860305
"4770","FDA57","OUT035",838.908
"4771","NCC07","OUT010",2200.13693860305
"4772","FDU28","OUT013",2826.321
"4773","FDK36","OUT010",2200.13693860305
"4774","FDR36","OUT018",2200.13693860305
"4775","NCQ17","OUT035",2659.871
"4776","FDS28","OUT019",2200.13693860305
"4777","FDE08","OUT045",3563.3616
"4778","FDU22","OUT046",2873.9257
"4779","FDG41","OUT045",1510.47826666667
"4780","FDO31","OUT010",2200.13693860305
"4781","FDM21","OUT019",2200.13693860305
"4782","FDU40","OUT017",2712.4692
"4783","FDV36","OUT018",2200.13693860305
"4784","FDT10","OUT027",2200.13693860305
"4785","FDX38","OUT045",623.1888
"4786","NCU30","OUT027",2200.13693860305
"4787","NCV06","OUT049",2092.47624
"4788","FDT16","OUT035",5813.98753333333
"4789","NCP41","OUT027",2200.13693860305
"4790","FDZ56","OUT017",3158.38875
"4791","FDC22","OUT035",2847.9595
"4792","FDU10","OUT035",832.693866666667
"4793","FDS46","OUT045",1827.39906666667
"4794","FDO08","OUT049",1973.4312
"4795","NCV42","OUT018",2200.13693860305
"4796","FDP33","OUT035",4175.8976
"4797","FDJ12","OUT046",3583.3356
"4798","FDH04","OUT045",1312.9576
"4799","NCU54","OUT013",4666.42575
"4800","FDO36","OUT010",179.766
"4801","FDT37","OUT027",2200.13693860305
"4802","FDD14","OUT010",368.8532
"4803","FDA16","OUT013",2652.5472
"4804","NCS42","OUT019",2200.13693860305
"4805","FDP10","OUT019",2200.13693860305
"4806","FDQ28","OUT049",2316.984
"4807","FDK57","OUT010",2200.13693860305
"4808","FDK02","OUT013",1677.816
"4809","FDW47","OUT018",2200.13693860305
"4810","NCC42","OUT018",2200.13693860305
"4811","FDQ37","OUT018",2200.13693860305
"4812","FDL40","OUT046",1029.77066666667
"4813","DRE13","OUT010",2200.13693860305
"4814","FDQ34","OUT027",2200.13693860305
"4815","NCB54","OUT046",1534.0032
"4816","FDS48","OUT049",2257.062
"4817","FDO15","OUT045",1034.6532
"4818","NCT30","OUT013",709.077
"4819","FDU49","OUT027",2200.13693860305
"4820","FDE21","OUT046",1506.0396
"4821","FDS49","OUT019",2200.13693860305
"4822","FDT38","OUT027",2200.13693860305
"4823","FDZ01","OUT045",1788.78266666667
"4824","FDC41","OUT035",1493.0565
"4825","DRG13","OUT010",2200.13693860305
"4826","NCZ42","OUT018",2200.13693860305
"4827","NCM07","OUT045",1258.362
"4828","NCV17","OUT018",2200.13693860305
"4829","DRK39","OUT035",1685.30625
"4830","FDS37","OUT018",2200.13693860305
"4831","FDV12","OUT019",2200.13693860305
"4832","NCG19","OUT018",2200.13693860305
"4833","FDS51","OUT013",588.2343
"4834","NCO14","OUT046",475.825066666667
"4835","FDC38","OUT046",2053.6601
"4836","FDN15","OUT046",1491.392
"4837","NCH42","OUT013",5053.422
"4838","FDQ22","OUT046",471.3864
"4839","FDC05","OUT013",2759.0752
"4840","FDZ31","OUT013",2620.5888
"4841","DRJ23","OUT049",3592.6568
"4842","FDC52","OUT035",2006.27733333333
"4843","DRD12","OUT010",2200.13693860305
"4844","FDV55","OUT017",2177.166
"4845","FDD32","OUT046",1299.6416
"4846","FDR01","OUT049",3085.6501
"4847","FDY08","OUT019",280.9676
"4848","FDQ45","OUT045",2511.3976
"4849","DRN11","OUT027",2200.13693860305
"4850","NCS05","OUT018",2200.13693860305
"4851","FDY32","OUT035",3914.904
"4852","NCD31","OUT045",3371.2783
"4853","NCE06","OUT049",1294.3152
"4854","NCP14","OUT046",2456.4691
"4855","NCF18","OUT019",767.0016
"4856","FDF14","OUT018",2200.13693860305
"4857","FDB22","OUT017",2665.8632
"4858","NCH54","OUT049",2716.464
"4859","FDU27","OUT035",782.9808
"4860","FDS58","OUT027",2200.13693860305
"4861","NCU29","OUT035",3515.424
"4862","FDJ57","OUT013",4643.955
"4863","FDL56","OUT049",1599.02966666667
"4864","FDH60","OUT035",3191.67875
"4865","FDN24","OUT018",2200.13693860305
"4866","FDD02","OUT017",2310.9918
"4867","FDP15","OUT017",2200.13693860305
"4868","FDB28","OUT027",2200.13693860305
"4869","DRC49","OUT045",2229.0984
"4870","NCG30","OUT018",2200.13693860305
"4871","FDJ14","OUT049",1091.912
"4872","FDL52","OUT045",771.6622
"4873","NCG19","OUT027",2200.13693860305
"4874","NCN41","OUT035",1847.595
"4875","FDW22","OUT013",5764.4964
"4876","FDI02","OUT013",2250.404
"4877","FDV51","OUT045",1823.6262
"4878","FDV48","OUT046",1021.3372
"4879","NCL17","OUT019",2200.13693860305
"4880","FDP46","OUT045",1917.504
"4881","FDU10","OUT045",832.693866666667
"4882","FDT37","OUT010",510.0028
"4883","FDI27","OUT035",513.109866666667
"4884","FDN51","OUT046",4958.8784
"4885","FDW07","OUT035",1204.29904
"4886","FDN45","OUT049",3281.0624
"4887","DRN37","OUT027",2200.13693860305
"4888","DRF48","OUT049",1496.7184
"4889","FDP38","OUT019",303.6048
"4890","NCX18","OUT027",2200.13693860305
"4891","FDK45","OUT018",2200.13693860305
"4892","FDZ37","OUT049",915.8079
"4893","FDS50","OUT018",2200.13693860305
"4894","NCR54","OUT018",2200.13693860305
"4895","NCS17","OUT035",1292.09586666667
"4896","FDV31","OUT046",2205.4625
"4897","DRE27","OUT017",1154.89668
"4898","FDN60","OUT013",2733.4419
"4899","FDK26","OUT013",3616.6256
"4900","FDX37","OUT018",2200.13693860305
"4901","FDW31","OUT046",2057.10006666667
"4902","FDX26","OUT018",2200.13693860305
"4903","DRL49","OUT019",284.9624
"4904","FDU49","OUT017",1846.48533333333
"4905","FDY58","OUT046",5595.0503
"4906","FDN03","OUT045",2503.408
"4907","NCV06","OUT010",193.7478
"4908","FDH53","OUT045",1320.9472
"4909","FDG31","OUT018",2200.13693860305
"4910","NCC06","OUT045",3291.7152
"4911","FDS13","OUT049",3378.6021
"4912","FDP16","OUT035",5323.071
"4913","FDA35","OUT013",2695.1584
"4914","DRP47","OUT018",2200.13693860305
"4915","FDY28","OUT010",641.1654
"4916","FDY20","OUT035",1222.4088
"4917","NCH30","OUT017",2065.6445
"4918","NCR29","OUT019",2200.13693860305
"4919","NCP05","OUT013",2671.72224
"4920","NCF30","OUT019",251.6724
"4921","FDA08","OUT035",2096.77065
"4922","FDN51","OUT027",2200.13693860305
"4923","FDH12","OUT046",1633.42933333333
"4924","FDY39","OUT017",4594.02
"4925","NCO53","OUT045",2572.6512
"4926","FDB40","OUT046",2721.7904
"4927","FDH02","OUT049",664.024533333333
"4928","FDY11","OUT027",2200.13693860305
"4929","FDQ09","OUT019",2200.13693860305
"4930","FDP16","OUT013",5323.071
"4931","NCF55","OUT018",2200.13693860305
"4932","FDY09","OUT027",2200.13693860305
"4933","FDY39","OUT045",4594.02
"4934","NCU53","OUT049",1934.149
"4935","NCT41","OUT049",2466.789
"4936","FDJ45","OUT046",701.0874
"4937","FDR28","OUT013",2854.6175
"4938","FDN08","OUT013",1944.4689
"4939","FDJ07","OUT049",1747.725
"4940","FDZ09","OUT027",2200.13693860305
"4941","FDQ14","OUT017",2172.1725
"4942","FDY12","OUT027",2200.13693860305
"4943","FDK57","OUT046",2200.13693860305
"4944","FDD20","OUT049",2490.092
"4945","FDS36","OUT018",2200.13693860305
"4946","FDI40","OUT049",1834.77835
"4947","FDJ40","OUT045",2183.824
"4948","FDE08","OUT013",3563.3616
"4949","DRK01","OUT013",1441.7899
"4950","FDC58","OUT049",498.0184
"4951","FDE50","OUT046",4224.501
"4952","FDX48","OUT035",1390.1904
"4953","DRM35","OUT018",2200.13693860305
"4954","FDG41","OUT013",1510.47826666667
"4955","FDB52","OUT046",2215.7824
"4956","FDV19","OUT045",3401.70536
"4957","DRG48","OUT017",2381.5666
"4958","FDI26","OUT013",2765.7332
"4959","FDU11","OUT019",2200.13693860305
"4960","FDF59","OUT019",2200.13693860305
"4961","FDR07","OUT049",2200.13693860305
"4962","NCE06","OUT017",1294.3152
"4963","FDE10","OUT046",1792.55553333333
"4964","NCO55","OUT046",2143.876
"4965","FDZ13","OUT013",865.54
"4966","FDT50","OUT017",1150.5024
"4967","FDH12","OUT010",319.584
"4968","FDD21","OUT045",2702.61536
"4969","NCM05","OUT013",5991.31226666667
"4970","FDK04","OUT013",782.536933333333
"4971","FDN33","OUT017",1008.46506666667
"4972","NCM18","OUT010",2200.13693860305
"4973","DRC25","OUT049",1660.5052
"4974","FDT47","OUT017",1749.7224
"4975","FDD45","OUT027",2200.13693860305
"4976","NCD07","OUT018",2200.13693860305
"4977","NCY54","OUT010",2200.13693860305
"4978","FDL12","OUT049",1238.388
"4979","FDL02","OUT017",2187.8188
"4980","FDC60","OUT035",2125.2336
"4981","FDR37","OUT017",3575.61232
"4982","FDY16","OUT017",3073.77666666667
"4983","FDU26","OUT045",1152.05593333333
"4984","FDN24","OUT013",1128.30906666667
"4985","FDH44","OUT013",2207.127
"4986","FDE23","OUT010",2200.13693860305
"4987","FDW60","OUT017",3087.6475
"4988","FDQ55","OUT049",2418.8514
"4989","FDV32","OUT027",2200.13693860305
"4990","FDV03","OUT010",2200.13693860305
"4991","FDY14","OUT010",2200.13693860305
"4992","NCL55","OUT027",2200.13693860305
"4993","DRF25","OUT017",827.5894
"4994","FDX03","OUT046",603.658666666667
"4995","FDF40","OUT045",3486.1288
"4996","FDX24","OUT010",185.0924
"4997","FDA25","OUT049",1702.7835
"4998","FDH21","OUT018",2200.13693860305
"4999","FDB47","OUT010",2200.13693860305
"5000","FDT34","OUT019",420.7856
"5001","FDS39","OUT010",2200.13693860305
"5002","NCU05","OUT046",1611.236
"5003","FDE02","OUT049",1814.9708
"5004","FDL25","OUT035",918.804
"5005","FDC50","OUT049",1856.5833
"5006","FDZ32","OUT049",1262.3568
"5007","FDV14","OUT045",966.7416
"5008","FDR07","OUT045",2200.13693860305
"5009","FDB26","OUT049",719.064
"5010","NCR50","OUT045",2960.59066666667
"5011","FDP01","OUT018",2200.13693860305
"5012","FDH57","OUT045",2010.3831
"5013","FDM60","OUT027",2200.13693860305
"5014","FDA45","OUT017",1881.99466666667
"5015","FDU55","OUT017",5987.5394
"5016","FDH40","OUT035",1543.3244
"5017","FDG40","OUT019",67.9116
"5018","FDT12","OUT049",4401.2709
"5019","DRL59","OUT045",1240.3854
"5020","FDT47","OUT018",2200.13693860305
"5021","FDI60","OUT017",838.07575
"5022","DRF51","OUT027",2200.13693860305
"5023","NCK31","OUT049",666.4658
"5024","FDB08","OUT045",2206.29475
"5025","FDM44","OUT035",1470.58575
"5026","FDD46","OUT018",2200.13693860305
"5027","FDR27","OUT019",397.4826
"5028","FDV56","OUT010",2200.13693860305
"5029","FDM02","OUT049",1221.0772
"5030","FDU45","OUT018",2200.13693860305
"5031","FDZ10","OUT017",2192.70133333333
"5032","NCK31","OUT010",2200.13693860305
"5033","FDR27","OUT035",2252.4014
"5034","FDF33","OUT013",2534.7006
"5035","FDJ36","OUT046",1401.28706666667
"5036","FDP33","OUT049",4175.8976
"5037","FDG17","OUT046",5253.4949
"5038","FDG47","OUT027",2200.13693860305
"5039","NCW29","OUT046",1557.972
"5040","DRH59","OUT017",915.475
"5041","FDR32","OUT017",3939.37215
"5042","FDP48","OUT035",3967.05833333333
"5043","FDG17","OUT035",5253.4949
"5044","DRJ59","OUT017",424.7804
"5045","FDY48","OUT027",2200.13693860305
"5046","FDB02","OUT046",2587.74266666667
"5047","FDN10","OUT019",2200.13693860305
"5048","NCD55","OUT035",713.0718
"5049","FDX34","OUT013",2530.7058
"5050","FDZ38","OUT045",4138.6128
"5051","DRF37","OUT049",3418.883
"5052","DRL47","OUT019",2200.13693860305
"5053","FDL27","OUT035",1291.652
"5054","NCP53","OUT035",3684.2043
"5055","FDT03","OUT019",183.7608
"5056","FDJ28","OUT035",2501.4106
"5057","FDF40","OUT018",2200.13693860305
"5058","FDA32","OUT035",3289.7178
"5059","NCP02","OUT017",592.562
"5060","FDZ31","OUT045",2620.5888
"5061","NCQ29","OUT013",2082.6224
"5062","FDP57","OUT010",2200.13693860305
"5063","FDL32","OUT027",2200.13693860305
"5064","DRB01","OUT035",1992.4065
"5065","FDJ40","OUT046",2183.824
"5066","FDO24","OUT018",2200.13693860305
"5067","FDO11","OUT018",2200.13693860305
"5068","FDA56","OUT035",2314.9866
"5069","FDF02","OUT045",1547.985
"5070","FDA10","OUT013",1347.5792
"5071","NCI55","OUT017",2345.44695
"5072","FDZ40","OUT010",2200.13693860305
"5073","FDV08","OUT049",566.2629
"5074","FDN48","OUT013",1837.608
"5075","FDU57","OUT017",2407.5328
"5076","DRF49","OUT013",1423.1475
"5077","FDS02","OUT035",3641.48213333333
"5078","FDS43","OUT046",2376.906
"5079","FDT16","OUT013",5813.98753333333
"5080","FDX19","OUT027",2200.13693860305
"5081","FDK15","OUT046",1488.063
"5082","DRA12","OUT049",2481.7695
"5083","FDY35","OUT017",796.2968
"5084","NCU42","OUT013",3790.0665
"5085","FDD26","OUT013",3084.87333333333
"5086","FDR11","OUT018",2200.13693860305
"5087","NCP53","OUT045",3684.2043
"5088","FDP34","OUT045",3650.80333333333
"5089","NCV41","OUT019",221.0456
"5090","FDN20","OUT018",2200.13693860305
"5091","FDZ16","OUT018",2200.13693860305
"5092","FDZ28","OUT049",2331.40966666667
"5093","NCL55","OUT013",4048.064
"5094","NCJ17","OUT046",1136.29866666667
"5095","FDT37","OUT046",4526.27485
"5096","FDV51","OUT049",1823.6262
"5097","FDZ28","OUT035",2331.40966666667
"5098","FDN27","OUT013",1171.808
"5099","FDS14","OUT019",2200.13693860305
"5100","FDZ58","OUT045",2143.876
"5101","FDD46","OUT046",2153.1972
"5102","FDJ03","OUT035",886.8456
