"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4316","FDZ57","OUT010",150.572977327791
"4317","FDB35","OUT035",2433.7754392316
"4318","FDF09","OUT010",1487.74748760889
"4319","FDO34","OUT046",2197.77274558564
"4320","FDA55","OUT046",1902.66668635573
"4321","NCM18","OUT035",1891.61367689151
"4322","FDJ20","OUT019",364.422798760757
"4323","DRQ35","OUT019",752.038880929116
"4324","FDG02","OUT013",918.716958190277
"4325","NCU29","OUT018",1890.85909219529
"4326","FDL27","OUT027",1410.0134486687
"4327","NCA54","OUT035",1608.91104753393
"4328","FDJ32","OUT035",1143.84249723497
"4329","FDB21","OUT019",2841.7368914372
"4330","FDR46","OUT035",150.639822544911
"4331","FDZ32","OUT046",2917.18094955797
"4332","DRF36","OUT017",3084.09237507972
"4333","NCU54","OUT017",1125.30146856182
"4334","NCI31","OUT017",1478.36240222109
"4335","DRA59","OUT035",61.5678094094071
"4336","NCC55","OUT045",2827.63917342206
"4337","FDE44","OUT018",3596.00281960312
"4338","NCN26","OUT018",1649.0078466267
"4339","FDC11","OUT049",4250.64546595403
"4340","FDV24","OUT035",1784.35718490631
"4341","FDR40","OUT019",1073.09088473872
"4342","NCQ17","OUT049",744.354135514325
"4343","FDC46","OUT045",1778.52255631848
"4344","NCM18","OUT046",1518.94349335754
"4345","FDK16","OUT046",1578.21112433826
"4346","FDI28","OUT017",1502.07850644786
"4347","FDS11","OUT018",7166.79344717611
"4348","DRD13","OUT046",1160.00324488038
"4349","FDL36","OUT035",1333.92279857452
"4350","FDI27","OUT013",7144.08167613764
"4351","FDJ53","OUT019",-199.201342852392
"4352","FDS44","OUT045",2498.02107945399
"4353","FDE28","OUT046",1189.27889719
"4354","FDQ33","OUT018",2407.58177383018
"4355","FDB37","OUT017",2472.47588862209
"4356","FDQ31","OUT045",3762.79585378517
"4357","NCQ05","OUT046",2044.44819379032
"4358","FDE10","OUT013",2546.72589255159
"4359","FDF38","OUT017",2130.65543213992
"4360","FDE50","OUT019",2541.70179790428
"4361","DRG37","OUT010",4223.60762826867
"4362","NCH06","OUT049",444.274578663969
"4363","FDY14","OUT045",935.790167054222
"4364","FDO27","OUT017",3342.41354561895
"4365","FDQ19","OUT049",2663.10562304671
"4366","FDZ26","OUT019",2058.16574088339
"4367","FDN51","OUT013",3251.60705056959
"4368","FDK20","OUT035",3054.41728732861
"4369","FDD40","OUT018",2887.1734549171
"4370","DRI25","OUT018",2831.58612886363
"4371","FDH56","OUT017",1679.96538864504
"4372","FDI36","OUT027",831.670335815183
"4373","DRH11","OUT018",2315.74783661129
"4374","NCV18","OUT017",-32.1376951033658
"4375","DRI01","OUT049",2951.29736132815
"4376","DRE48","OUT049",1645.19551371445
"4377","FDS51","OUT035",24.4866112697317
"4378","FDM38","OUT017",91.6757068647561
"4379","FDB60","OUT027",3963.06999348295
"4380","FDY58","OUT035",1151.48490941558
"4381","FDY22","OUT045",3224.52849172334
"4382","FDF11","OUT027",5044.49284568847
"4383","FDZ51","OUT035",957.240904657456
"4384","FDQ45","OUT017",2590.59248004726
"4385","FDF17","OUT035",1677.6195102354
"4386","NCF31","OUT027",2287.43940055034
"4387","FDA37","OUT013",3109.31081033088
"4388","FDO51","OUT046",2233.61266347303
"4389","FDF34","OUT013",1282.47092747098
"4390","FDD57","OUT018",234.315614490254
"4391","FDO37","OUT046",1703.78541554577
"4392","FDR49","OUT049",1416.62072322906
"4393","FDS39","OUT049",89.7564789991929
"4394","FDI48","OUT027",3661.74316761119
"4395","DRM35","OUT049",3290.28049874291
"4396","FDV57","OUT035",2926.77420937725
"4397","FDZ55","OUT013",3435.26755872175
"4398","FDI28","OUT035",2448.36397818687
"4399","FDS21","OUT045",2371.20924862605
"4400","FDT34","OUT013",2485.74921633536
"4401","DRI25","OUT035",1771.1907907169
"4402","FDT47","OUT010",2823.96205924276
"4403","DRH39","OUT045",2638.21371840126
"4404","NCD54","OUT045",124.944886566448
"4405","FDU16","OUT027",1922.59116936252
"4406","NCW29","OUT045",1893.95657301499
"4407","FDV25","OUT027",1742.19446538386
"4408","FDM56","OUT035",1599.33172459402
"4409","FDZ04","OUT027",258.926651917233
"4410","FDG59","OUT019",1422.98170489734
"4411","FDI56","OUT045",6187.86314827509
"4412","FDS33","OUT035",2501.20773134798
"4413","FDC23","OUT049",1401.04963861689
"4414","FDT11","OUT049",2424.52861329428
"4415","FDG17","OUT045",3970.87206106786
"4416","FDZ44","OUT045",3154.50058922939
"4417","FDJ52","OUT013",4477.9015177086
"4418","DRI23","OUT046",2995.52318446283
"4419","DRE15","OUT010",1953.05680488402
"4420","NCF07","OUT013",2442.63126503707
"4421","NCR29","OUT049",2815.67397605329
"4422","FDE44","OUT019",2258.52115437893
"4423","FDT23","OUT035",3227.91040178877
"4424","NCG06","OUT017",2316.7303505533
"4425","NCU41","OUT010",4443.69360695156
"4426","FDH46","OUT017",1616.19713259408
"4427","FDV31","OUT013",1528.55359799882
"4428","NCT41","OUT027",1670.73874849033
"4429","FDE22","OUT027",906.437183890427
"4430","FDC26","OUT045",3393.16342705859
"4431","DRF51","OUT017",1676.29682745396
"4432","NCY53","OUT019",3534.58115348353
"4433","FDY21","OUT017",3495.67395278858
"4434","FDL27","OUT013",3869.07392252803
"4435","FDZ34","OUT049",5262.0310018372
"4436","NCF43","OUT010",3148.80101204042
"4437","FDC21","OUT035",2682.23514200535
"4438","FDL26","OUT013",151.338782631044
"4439","FDT25","OUT010",2697.23413614451
"4440","NCR30","OUT046",902.219010268033
"4441","DRL23","OUT019",1523.92787701278
"4442","NCR05","OUT049",1687.74656188158
"4443","NCE19","OUT018",1743.41426782962
"4444","FDY07","OUT035",1576.94641759012
"4445","FDB10","OUT017",1667.25524904268
"4446","FDP57","OUT013",2477.77038334735
"4447","FDU48","OUT019",2906.91934403471
"4448","FDH48","OUT035",-84.357713215403
"4449","FDO33","OUT035",968.718280817446
"4450","NCU29","OUT045",1348.11871778286
"4451","FDW35","OUT046",2346.35843145667
"4452","FDH05","OUT010",2715.63124057271
"4453","FDP26","OUT049",3103.33053207686
"4454","DRG27","OUT035",2447.02693613547
"4455","FDQ33","OUT046",3460.14158220493
"4456","FDH20","OUT010",2052.58978108104
"4457","FDV14","OUT046",818.626721162832
"4458","DRD01","OUT046",2039.04961068266
"4459","NCI17","OUT049",2868.07135525127
"4460","FDF39","OUT010",2840.96220406874
"4461","FDX37","OUT046",1597.88411909839
"4462","NCX17","OUT035",2859.85015464227
"4463","FDN03","OUT013",335.627688675451
"4464","NCS41","OUT010",3144.40346524491
"4465","FDH34","OUT045",1241.25270688676
"4466","NCX53","OUT018",4091.05397918852
"4467","FDY31","OUT046",3061.25925226553
"4468","FDD20","OUT017",3026.47027233318
"4469","FDE51","OUT045",4262.34494085887
"4470","FDV27","OUT046",1302.71080250498
"4471","FDF16","OUT035",401.92619999613
"4472","FDZ02","OUT049",2622.34310569069
"4473","NCK05","OUT045",409.994175103684
"4474","FDM12","OUT027",3461.3185195387
"4475","NCA05","OUT018",1413.25771152369
"4476","FDX33","OUT045",3688.35909867631
"4477","FDM25","OUT049",1409.17911446683
"4478","FDE41","OUT018",1071.90480518743
"4479","FDW14","OUT045",3551.90860887345
"4480","NCD30","OUT046",3393.72474969685
"4481","FDB23","OUT010",2595.87629633456
"4482","FDF45","OUT046",2555.97425711261
"4483","FDW20","OUT017",3601.39849004089
"4484","FDF47","OUT045",2870.03239482816
"4485","NCR05","OUT019",2437.95460837849
"4486","DRB01","OUT046",3254.35708303797
"4487","FDE36","OUT013",1493.04044332402
"4488","FDU56","OUT049",777.281132242721
"4489","FDB23","OUT049",1541.86446733911
"4490","FDN48","OUT049",1370.18978897633
"4491","FDS43","OUT013",1324.45920798106
"4492","NCN05","OUT013",534.428351170214
"4493","NCL53","OUT049",1856.95839064842
"4494","FDL56","OUT046",3388.27298551769
"4495","FDH17","OUT018",4357.05687163897
"4496","FDP37","OUT046",6459.59566439263
"4497","FDG09","OUT019",1278.6267887451
"4498","FDA55","OUT045",4388.56481937212
"4499","FDX31","OUT049",3555.62222351137
"4500","FDJ41","OUT045",2409.05212478164
"4501","DRC24","OUT045",1043.05962365052
"4502","FDQ21","OUT035",2652.10693261188
"4503","NCT54","OUT045",429.716470204983
"4504","FDH08","OUT049",1691.78211116012
"4505","FDY38","OUT018",3161.38241521299
"4506","DRM11","OUT010",2369.6314411903
"4507","FDG32","OUT049",1008.30136905239
"4508","NCH18","OUT046",2141.11949972777
"4509","FDI20","OUT035",1790.49115098276
"4510","FDA33","OUT018",156.54650270316
"4511","FDN45","OUT013",3199.46328550206
"4512","FDT45","OUT010",3361.4419479006
"4513","FDR32","OUT035",1170.92696924934
"4514","FDA48","OUT017",1378.09519280147
"4515","FDN23","OUT017",2653.62694829645
"4516","NCR18","OUT035",4260.84503369998
"4517","FDD45","OUT046",2873.57833528442
"4518","FDI22","OUT018",784.124030569346
"4519","FDT09","OUT013",704.689085846173
"4520","DRC24","OUT027",3044.05483241449
"4521","FDT39","OUT046",1905.06715994913
"4522","FDX28","OUT045",2709.14387082989
"4523","FDA50","OUT018",1810.1327736652
"4524","FDT33","OUT027",3228.13112527805
"4525","FDQ60","OUT049",2664.25039777104
"4526","NCM19","OUT018",2683.10992344395
"4527","FDF40","OUT046",1632.45572770622
"4528","NCI30","OUT035",2304.77604983121
"4529","FDK34","OUT049",2196.8173084789
"4530","FDA38","OUT027",2562.82702700828
"4531","FDT02","OUT045",821.533814622948
"4532","FDC11","OUT017",802.557353999366
"4533","FDD08","OUT046",945.529642106497
"4534","NCS29","OUT046",2643.71520289423
"4535","DRI03","OUT010",2636.81306498329
"4536","FDK48","OUT035",1125.97686691204
"4537","FDM52","OUT049",1062.15363164477
"4538","FDP49","OUT035",2988.17534601819
"4539","DRA24","OUT046",1144.72393937122
"4540","NCJ43","OUT049",1596.02068410416
"4541","FDE11","OUT045",5153.27872284044
"4542","FDP01","OUT049",1813.38329490737
"4543","FDQ59","OUT018",1679.3456177847
"4544","FDA43","OUT019",3247.04111662938
"4545","FDL14","OUT017",810.109465630786
"4546","FDV50","OUT010",4516.31717407289
"4547","FDT01","OUT027",1363.23437791044
"4548","NCC42","OUT035",2069.07695320643
"4549","FDO28","OUT046",1020.44560443857
"4550","FDD32","OUT019",815.547951244559
"4551","FDV45","OUT035",1241.97589957788
"4552","NCW17","OUT019",2586.31814165766
"4553","NCJ17","OUT027",72.1272804371168
"4554","NCF18","OUT049",1846.11070123533
"4555","FDP01","OUT045",305.117108519488
"4556","FDH24","OUT045",3953.85307047262
"4557","FDI38","OUT027",1867.34522965995
"4558","FDX03","OUT035",1261.02532152509
"4559","FDY28","OUT046",1377.11574378376
"4560","FDN34","OUT018",136.357598395751
"4561","FDJ02","OUT045",146.905029218211
"4562","FDW40","OUT019",1622.04879580344
"4563","FDX03","OUT017",2986.46969085508
"4564","FDE17","OUT027",3871.56795890197
"4565","FDT58","OUT046",1581.53001139413
"4566","FDI38","OUT013",3161.66699708085
"4567","FDW22","OUT035",1442.12415556318
"4568","FDS15","OUT027",649.916888268684
"4569","NCX06","OUT013",3735.96227860124
"4570","DRK47","OUT035",776.069081074701
"4571","FDC23","OUT027",5314.56101743675
"4572","FDM56","OUT010",1126.84290225041
"4573","FDP21","OUT046",792.049671632195
"4574","FDP58","OUT046",1082.58969913067
"4575","FDA27","OUT019",1779.69542851017
"4576","FDK41","OUT019",1966.71480503151
"4577","NCH42","OUT046",3005.12585578944
"4578","FDG29","OUT045",888.971963462467
"4579","FDW15","OUT018",1514.25622687402
"4580","FDD28","OUT018",2641.35287652188
"4581","FDQ37","OUT049",3038.87548417891
"4582","FDC23","OUT035",1307.12318779863
"4583","FDV13","OUT035",3694.08262781513
"4584","FDK33","OUT046",1096.24220242105
"4585","FDO33","OUT013",1003.42283764774
"4586","FDN21","OUT017",1800.27095640332
"4587","NCW06","OUT027",2653.11702648244
"4588","FDI38","OUT035",2352.29895638668
"4589","FDC21","OUT027",-74.5900123415181
"4590","NCS05","OUT046",1453.85446398729
"4591","NCN53","OUT049",1690.79376325379
"4592","FDV40","OUT010",3666.28384978719
"4593","FDG60","OUT017",675.853412419491
"4594","NCY30","OUT027",2038.00811371867
"4595","FDM40","OUT045",4560.97179663589
"4596","NCO30","OUT046",3980.15799579301
"4597","FDK10","OUT046",2652.0046528602
"4598","FDM36","OUT045",2937.12811410217
"4599","FDN10","OUT013",6480.26136554258
"4600","FDM46","OUT018",-150.114317032189
"4601","FDX50","OUT049",4011.42212787393
"4602","FDP33","OUT045",6038.34114128046
"4603","FDO12","OUT045",622.839031509402
"4604","FDC28","OUT013",910.084922858959
"4605","FDO31","OUT045",2349.34119538199
"4606","FDX45","OUT035",3012.52217380317
"4607","FDV21","OUT049",3226.49697719248
"4608","FDH04","OUT049",953.561513394139
"4609","NCG54","OUT013",3302.17966446017
"4610","FDO13","OUT046",889.514332817537
"4611","FDA09","OUT027",2911.56384440341
"4612","FDC38","OUT017",-72.3481993532684
"4613","NCO42","OUT046",1210.33168319286
"4614","FDL45","OUT049",2396.65305128392
"4615","NCK31","OUT013",719.05129303899
"4616","FDM39","OUT017",2083.42335449243
"4617","FDC22","OUT010",2085.70255317021
"4618","FDF46","OUT046",2727.96639776777
"4619","FDQ37","OUT045",3372.01311989736
"4620","FDH41","OUT010",451.650155910552
"4621","FDQ04","OUT046",1476.79237688344
"4622","NCQ02","OUT027",3811.56879439344
"4623","FDJ57","OUT027",132.843282305349
"4624","NCE07","OUT049",2806.97300769271
"4625","FDE56","OUT013",1430.14295696213
"4626","FDI20","OUT049",3667.96802263285
"4627","FDK36","OUT018",2400.95636691082
"4628","FDP08","OUT027",3211.27554535767
"4629","FDF44","OUT017",3011.35264430377
"4630","NCU53","OUT017",2256.0684176684
"4631","FDF47","OUT035",1001.85265041104
"4632","FDS55","OUT010",5441.78128068216
"4633","FDZ52","OUT010",2707.12055410284
"4634","FDL04","OUT018",2423.66589430404
"4635","NCM26","OUT035",752.876459627316
"4636","FDX43","OUT049",3120.80906229731
"4637","FDP52","OUT049",2299.71902498249
"4638","DRK49","OUT045",300.841920326484
"4639","FDE38","OUT013",1162.72927779134
"4640","DRF13","OUT035",2817.23505308109
"4641","FDK41","OUT010",3895.03809637935
"4642","FDJ04","OUT027",1454.29210339206
"4643","FDZ44","OUT018",1344.11501924951
"4644","FDS11","OUT013",2300.12118388977
"4645","FDA55","OUT049",1704.00050346737
"4646","NCW53","OUT046",1868.76759233121
"4647","FDB49","OUT027",2740.95494639166
"4648","FDD23","OUT017",2255.46217794213
"4649","NCV42","OUT045",2836.4062767132
"4650","NCZ29","OUT018",2627.25515873159
"4651","FDQ26","OUT013",2685.75735655027
"4652","FDV08","OUT017",2154.3038812369
"4653","FDC53","OUT049",1584.84638964966
"4654","FDV58","OUT010",1407.35743741667
"4655","NCP02","OUT019",2260.30008468699
"4656","DRI37","OUT045",-34.1544341901047
"4657","FDQ12","OUT049",579.775234778347
"4658","FDE33","OUT046",1079.56042263574
"4659","FDX27","OUT045",906.26586550124
"4660","FDM22","OUT017",2501.46494609941
"4661","NCH30","OUT019",1759.78063774629
"4662","FDC04","OUT017",1339.62193004694
"4663","FDO38","OUT046",1506.99011678458
"4664","FDV52","OUT027",2611.22421522266
"4665","FDB32","OUT013",1222.91681662362
"4666","FDV43","OUT018",2521.720814434
"4667","FDI24","OUT018",3685.65738359426
"4668","FDR40","OUT017",1038.23067139403
"4669","FDW02","OUT049",1996.12393413701
"4670","FDE44","OUT049",2857.98392878555
"4671","FDL38","OUT046",24.0831914642838
"4672","NCT54","OUT010",964.970371145824
"4673","DRJ39","OUT010",2807.43186034893
"4674","FDW55","OUT049",1440.54097978569
"4675","DRF13","OUT019",742.224657998399
"4676","NCW17","OUT049",916.468263213278
"4677","FDP13","OUT035",3835.63895113009
"4678","FDS08","OUT018",1959.74101285
"4679","NCP17","OUT035",1109.03771349913
"4680","NCO53","OUT035",2794.43768968556
"4681","FDH19","OUT045",1657.53103969751
"4682","FDJ04","OUT017",6485.89373286779
"4683","FDG10","OUT049",1780.29750701585
"4684","FDA40","OUT010",3598.21628235657
"4685","FDI53","OUT045",1372.72984609079
"4686","FDU09","OUT010",3030.05736023565
"4687","FDK60","OUT045",1477.21373323421
"4688","FDR43","OUT017",3408.1749894121
"4689","FDW22","OUT017",618.024150194759
"4690","DRP47","OUT010",4090.55833357571
"4691","DRG48","OUT010",2343.63407562685
"4692","FDA14","OUT035",1397.70066519074
"4693","FDU49","OUT013",2484.81709354482
"4694","FDK28","OUT045",88.5868203081957
"4695","FDT19","OUT046",1350.84326468009
"4696","NCQ42","OUT045",3673.66390330695
"4697","FDD03","OUT045",3481.1047124944
"4698","NCM53","OUT013",2779.95054965408
"4699","NCX53","OUT045",1009.78440417059
"4700","FDV14","OUT027",4019.68308113949
"4701","NCZ54","OUT017",2823.62294570723
"4702","FDB39","OUT013",1386.62483502588
"4703","DRC24","OUT046",2105.38226499882
"4704","FDY36","OUT013",2454.22403056561
"4705","FDN01","OUT035",1687.77742791294
"4706","DRH25","OUT046",-74.5900123415181
"4707","FDV08","OUT046",3091.03188333265
"4708","NCP53","OUT049",3937.53573406541
"4709","FDU52","OUT010",706.604509146753
"4710","NCI42","OUT045",1595.83885073321
"4711","FDZ14","OUT035",3403.1174921159
"4712","FDF11","OUT046",1945.25223674431
"4713","FDQ13","OUT018",1477.50167994662
"4714","FDO32","OUT010",1533.47386928974
"4715","DRJ37","OUT018",3525.90273892935
"4716","FDY43","OUT046",1466.20017296839
"4717","NCT41","OUT017",2596.42120042521
"4718","NCV17","OUT045",-74.5900123415181
"4719","FDM04","OUT027",4071.01619056267
"4720","DRB48","OUT018",1964.11093126863
"4721","FDM24","OUT013",974.446995066871
"4722","FDT37","OUT049",1278.87625847511
"4723","NCO05","OUT010",1284.52302486689
"4724","FDL13","OUT046",3099.69545943936
"4725","FDL15","OUT017",3069.92287164332
"4726","FDB11","OUT018",1542.26040789343
"4727","FDL14","OUT019",112.808316696158
"4728","FDY10","OUT019",2125.24548363538
"4729","FDJ40","OUT049",4328.66943730661
"4730","NCW18","OUT046",1636.55570668615
"4731","NCY06","OUT013",3993.9544261988
"4732","DRE13","OUT018",3873.10734356997
"4733","FDA26","OUT045",1290.76405934808
"4734","NCE19","OUT010",2024.76985499984
"4735","FDE33","OUT035",3983.6918764493
"4736","DRL59","OUT027",2577.0846387674
"4737","FDY07","OUT046",429.578488783347
"4738","FDF57","OUT018",1896.02196714307
"4739","FDM58","OUT035",1696.97018487841
"4740","FDP26","OUT027",1533.61143592579
"4741","FDY32","OUT046",4083.94840874024
"4742","FDD51","OUT010",1557.41921906659
"4743","FDU22","OUT018",3328.58070565106
"4744","FDZ49","OUT018",1407.11028713875
"4745","NCI42","OUT017",4400.97228031701
"4746","FDT04","OUT027",3170.27607545547
"4747","NCU41","OUT045",3983.6918764493
"4748","FDS56","OUT045",2487.86182268313
"4749","NCN42","OUT017",2465.70616971055
"4750","FDK34","OUT046",1295.74934197347
"4751","FDB03","OUT017",989.718617089412
"4752","DRJ25","OUT035",2800.39375230003
"4753","FDT25","OUT027",676.612971488854
"4754","FDN20","OUT013",3035.11027799115
"4755","FDP09","OUT013",1642.87443582396
"4756","FDM20","OUT019",1344.48565216875
"4757","NCG55","OUT046",3044.05483241449
"4758","NCP14","OUT045",3711.54930662083
"4759","NCH06","OUT046",1908.87360736666
"4760","FDV52","OUT013",1606.45943258061
"4761","NCL07","OUT035",3648.44869746911
"4762","DRJ11","OUT027",1869.98874942401
"4763","DRO59","OUT013",1904.24399553026
"4764","FDW15","OUT010",4125.70407668649
"4765","NCQ30","OUT035",2784.09247758094
"4766","NCN54","OUT019",3788.33569211975
"4767","FDY01","OUT027",2621.02038109327
"4768","FDX39","OUT035",4454.59836453119
"4769","FDH53","OUT027",1525.38608555259
"4770","FDA57","OUT035",3931.81395736608
"4771","NCC07","OUT010",469.36854426503
"4772","FDU28","OUT013",3135.46058687038
"4773","FDK36","OUT010",6060.4625912946
"4774","FDR36","OUT018",3180.39433543327
"4775","NCQ17","OUT035",4066.27205082052
"4776","FDS28","OUT019",4256.83171534266
"4777","FDE08","OUT045",3548.59578690521
"4778","FDU22","OUT046",3568.39441793484
"4779","FDG41","OUT045",2254.61867262472
"4780","FDO31","OUT010",1524.21240198631
"4781","FDM21","OUT019",521.955934313041
"4782","FDU40","OUT017",2372.43665042448
"4783","FDV36","OUT018",2337.74515819645
"4784","FDT10","OUT027",1968.96850033937
"4785","FDX38","OUT045",3893.52979128396
"4786","NCU30","OUT027",4391.71519025384
"4787","NCV06","OUT049",3207.40199138846
"4788","FDT16","OUT035",2802.30967937044
"4789","NCP41","OUT027",3847.82290289533
"4790","FDZ56","OUT017",594.918087125901
"4791","FDC22","OUT035",3425.12083199776
"4792","FDU10","OUT035",733.076604062217
"4793","FDS46","OUT045",2059.598230482
"4794","FDO08","OUT049",727.737107217019
"4795","NCV42","OUT018",3354.70223349101
"4796","FDP33","OUT035",1557.74231988111
"4797","FDJ12","OUT046",5913.43304299373
"4798","FDH04","OUT045",2577.05858000377
"4799","NCU54","OUT013",1496.02419709324
"4800","FDO36","OUT010",782.064989943467
"4801","FDT37","OUT027",1177.96035085295
"4802","FDD14","OUT010",2093.1659405867
"4803","FDA16","OUT013",3977.4976552118
"4804","NCS42","OUT019",5428.71108274357
"4805","FDP10","OUT019",1413.97941272719
"4806","FDQ28","OUT049",3166.48081395433
"4807","FDK57","OUT010",1890.43715914015
"4808","FDK02","OUT013",3814.21243781637
"4809","FDW47","OUT018",1777.98144624158
"4810","NCC42","OUT018",3543.15228020269
"4811","FDQ37","OUT018",1692.68829524252
"4812","FDL40","OUT046",1380.99543529394
"4813","DRE13","OUT010",57.6474498963009
"4814","FDQ34","OUT027",2439.83938058078
"4815","NCB54","OUT046",3250.21484912121
"4816","FDS48","OUT049",3236.8553722303
"4817","FDO15","OUT045",3035.23663413511
"4818","NCT30","OUT013",2108.49552695425
"4819","FDU49","OUT027",3559.59108246889
"4820","FDE21","OUT046",1520.625712927
"4821","FDS49","OUT019",4222.50254597101
"4822","FDT38","OUT027",3946.52638988716
"4823","FDZ01","OUT045",4835.96883996407
"4824","FDC41","OUT035",3008.89067432304
"4825","DRG13","OUT010",4547.02918859311
"4826","NCZ42","OUT018",1228.73836189312
"4827","NCM07","OUT045",3153.45038707386
"4828","NCV17","OUT018",2855.02743766762
"4829","DRK39","OUT035",1295.18058272809
"4830","FDS37","OUT018",1949.70633964776
"4831","FDV12","OUT019",1861.61998407795
"4832","NCG19","OUT018",2100.97183546177
"4833","FDS51","OUT013",3882.83334895229
"4834","NCO14","OUT046",987.128829205594
"4835","FDC38","OUT046",1067.39140288904
"4836","FDN15","OUT046",3459.89481400522
"4837","NCH42","OUT013",2480.6808016399
"4838","FDQ22","OUT046",1785.8309924276
"4839","FDC05","OUT013",1799.15749685344
"4840","FDZ31","OUT013",3674.12207208737
"4841","DRJ23","OUT049",2195.17016923
"4842","FDC52","OUT035",3846.27290866464
"4843","DRD12","OUT010",1962.86057787406
"4844","FDV55","OUT017",3053.8815833526
"4845","FDD32","OUT046",375.615900077525
"4846","FDR01","OUT049",2376.89265663944
"4847","FDY08","OUT019",2618.94734857484
"4848","FDQ45","OUT045",1232.88183815022
"4849","DRN11","OUT027",2963.95685699706
"4850","NCS05","OUT018",2477.35942792077
"4851","FDY32","OUT035",3210.47524362225
"4852","NCD31","OUT045",127.80587976494
"4853","NCE06","OUT049",3357.00345012749
"4854","NCP14","OUT046",2780.86196630263
"4855","NCF18","OUT019",4211.76930140057
"4856","FDF14","OUT018",4246.7369188911
"4857","FDB22","OUT017",3282.76174099113
"4858","NCH54","OUT049",1578.93307743688
"4859","FDU27","OUT035",1383.26452686563
"4860","FDS58","OUT027",1529.01501037821
"4861","NCU29","OUT035",1710.88952950053
"4862","FDJ57","OUT013",115.541352783841
"4863","FDL56","OUT049",2174.10837961626
"4864","FDH60","OUT035",1742.6911498759
"4865","FDN24","OUT018",1994.32069013606
"4866","FDD02","OUT017",1021.55086385552
"4867","FDP15","OUT017",2594.7628266602
"4868","FDB28","OUT027",4791.55933007676
"4869","DRC49","OUT045",4046.83079468737
"4870","NCG30","OUT018",1907.98721232345
"4871","FDJ14","OUT049",1330.1574625996
"4872","FDL52","OUT045",1589.00358382764
"4873","NCG19","OUT027",2821.42372703803
"4874","NCN41","OUT035",6266.75885183669
"4875","FDW22","OUT013",1087.80432562327
"4876","FDI02","OUT013",1450.56284500637
"4877","FDV51","OUT045",2111.94921688792
"4878","FDV48","OUT046",4347.52269919434
"4879","NCL17","OUT019",2510.90756305353
"4880","FDP46","OUT045",3291.39564512952
"4881","FDU10","OUT045",947.237426203035
"4882","FDT37","OUT010",2012.4631153815
"4883","FDI27","OUT035",1445.92798340156
"4884","FDN51","OUT046",2607.82540633858
"4885","FDW07","OUT035",3648.47777498189
"4886","FDN45","OUT049",1845.36351074177
"4887","DRN37","OUT027",1867.63139760807
"4888","DRF48","OUT049",2073.39997818838
"4889","FDP38","OUT019",4282.99410599073
"4890","NCX18","OUT027",2886.89031475752
"4891","FDK45","OUT018",3191.44713687852
"4892","FDZ37","OUT049",4607.8617027677
"4893","FDS50","OUT018",2338.22255293157
"4894","NCR54","OUT018",1629.36504705988
"4895","NCS17","OUT035",570.349973923728
"4896","FDV31","OUT046",1584.942441887
"4897","DRE27","OUT017",3054.56698798289
"4898","FDN60","OUT013",575.486244794245
"4899","FDK26","OUT013",1899.10520927542
"4900","FDX37","OUT018",3996.5354865839
"4901","FDW31","OUT046",2748.86514048764
"4902","FDX26","OUT018",4391.14541016598
"4903","DRL49","OUT019",2545.14456949703
"4904","FDU49","OUT017",2639.51687096454
"4905","FDY58","OUT046",2605.02730105675
"4906","FDN03","OUT045",1195.9470400165
"4907","NCV06","OUT010",262.81982255874
"4908","FDH53","OUT045",3177.48050045924
"4909","FDG31","OUT018",962.870781710938
"4910","NCC06","OUT045",525.776728537961
"4911","FDS13","OUT049",1267.2729893086
"4912","FDP16","OUT035",2435.29504793267
"4913","FDA35","OUT013",3410.44814808442
"4914","DRP47","OUT018",4837.42578412199
"4915","FDY28","OUT010",1642.10980690365
"4916","FDY20","OUT035",2947.57507000368
"4917","NCH30","OUT017",1118.71578611003
"4918","NCR29","OUT019",2608.17530647797
"4919","NCP05","OUT013",2726.52674653655
"4920","NCF30","OUT019",1693.16420401763
"4921","FDA08","OUT035",1280.7606498645
"4922","FDN51","OUT027",3345.82165717749
"4923","FDH12","OUT046",1970.64195746605
"4924","FDY39","OUT017",2404.65505729672
"4925","NCO53","OUT045",834.818961396551
"4926","FDB40","OUT046",37.9781655564265
"4927","FDH02","OUT049",586.028160737268
"4928","FDY11","OUT027",929.873881509815
"4929","FDQ09","OUT019",1652.17171654238
"4930","FDP16","OUT013",2551.76385130137
"4931","NCF55","OUT018",2864.2807601702
"4932","FDY09","OUT027",2430.10895185197
"4933","FDY39","OUT045",1593.8054906234
"4934","NCU53","OUT049",2907.51725363349
"4935","NCT41","OUT049",992.30110699982
"4936","FDJ45","OUT046",2464.39722528073
"4937","FDR28","OUT013",758.522534657542
"4938","FDN08","OUT013",1685.91639254043
"4939","FDJ07","OUT049",339.997357441952
"4940","FDZ09","OUT027",1999.2331149615
"4941","FDQ14","OUT017",-139.156573295395
"4942","FDY12","OUT027",291.48754919141
"4943","FDK57","OUT046",2859.93182171783
"4944","FDD20","OUT049",255.572975006452
"4945","FDS36","OUT018",1907.56843830371
"4946","FDI40","OUT049",1358.87195757693
"4947","FDJ40","OUT045",2832.24865236804
"4948","FDE08","OUT013",1090.51646166475
"4949","DRK01","OUT013",4049.81820633745
"4950","FDC58","OUT049",2264.22830807525
